"","county_year","county","year","pop_county","pop_national","Bezirksverwaltung_im","county_im","Date_im","ims","imb","ime","fim","sum_im","year_im","day","month","typ_im","year_prisoners","tgs","parrests","ovs","opks","city_county","zersetz","zersetz_and_prevent","objektdienststellen","all26","initiated_telephone","realised_telephone","tapped_calls","transcribed_calls","initiated_roomcontrol","realised_roomcontrol","reports_roomcontrol","initiated_acustic","realised_acustic","reports_acustic","Hauptamtliche_Mitarbeiter_Abt26","territory_1988","cities","districtcapital","dist_border","protests53","poland","WGTV","dist_Berlin","districtcapital.1","WGTV_continuous","exits_89","pop_change_80to88","canton_year","district","Jahr.y","Wohnbevölkerung","mannlich","weiblich","percentage_employed_persons","percentage_construction_workers","percentage_farmers","industrial_productivity","available_flats","hospital_beds_per10000cit","theater_performances","theater_guests","canton.y","petition_sum","so2","staub","flats_per_ht","hospital_beds_per_ht","theater_perf_per_ht","theater_guests_per_ht","percentage_female","pop.log","ovs_clean","opks_clean","sum_im_clean","ims_clean","ims_impute","opks_impute","ovs_impute","sum_im_impute","imb_impute","ims_only_impute","zersetz_and_prevent_impute","realised_telephone_imputed","realised_roomcontrol_imputed","realised_acustic_imputed","abt26_imputed","pris_per_capita","opks_per_capita","ims_per_capita","total_ims_per_capita","ovs_per_capita","sum_im_impute_per_capita","opks_impute_per_capita","imb_impute_per_capita","ovs_impute_per_capita","pris_per_ht","opks_per_ht","ims_per_ht","total_ims_per_ht","imb_per_ht","ovs_per_ht","sum_im_impute_per_ht","opks_impute_per_ht","imb_impute_per_ht","ovs_impute_per_ht","ims_only_impute_per_ht","pop_change_yearly"
"585","Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,313799,16639877,NA,NA,"31/12/86",431,54,52,8,545,NA,NA,NA,NA,1986,1431,18,NA,NA,1,NA,NA,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,130,1,1,81.6229675293,0,0,1,191.567592095,TRUE,0.969504882645194,2738,-0.0139136650599056,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",5728,"250-500","25-100",8467.84087903403,950,812.622092485954,264.500524220918,0.533461930021969,12.6565079325328,NA,NA,545,431,431,110,38.3333333333333,545,54,431,2.5,949,NA,154,76,5.73615594695968e-05,NA,0.00137349067396646,0.00173678055060724,NA,0.00173678055060724,0.000350542863425314,0.00017208467840879,0.000122158876648215,5.73615594695968,NA,137.349067396646,173.678055060724,17.208467840879,NA,173.678055060724,35.0542863425314,17.208467840879,12.2158876648215,137.349067396646,-0.524009992011463
"586","Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,313238,16661423,NA,NA,"31/12/87",408,47,42,8,505,NA,NA,NA,NA,1987,1431,36,39,121,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1,1,81.6229675293,0,0,1,191.567592095,TRUE,0.969504882645194,2738,-0.0139136650599056,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",5270,NA,NA,8455.55136988488,940,806.734815060752,261.781776157427,0.532388772607739,12.6547185639639,39,121,505,408,408,121,39,505,47,408,2.5,864.5,NA,154,75.5,0.00011492858465448,0.000386287742866447,0.00130252395941744,0.00161219264584757,0.00012450596670902,0.00161219264584757,0.000386287742866447,0.000150045652187793,0.00012450596670902,11.492858465448,38.6287742866447,130.252395941744,161.219264584757,15.0045652187793,12.450596670902,161.219264584757,38.6287742866447,15.0045652187793,12.450596670902,130.252395941744,-0.17877686034691
"587","Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,311765,16674632,NA,NA,"31/12/88",402,44,38,7,491,NA,NA,NA,NA,1988,1431,79,37,107,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1,1,81.6229675293,0,0,1,191.567592095,TRUE,0.969504882645194,2738,-0.0139136650599056,"Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,1859.5,872,987.5,966.3,5.9,6,225,26218,93,2393,682,"Karl-Marx-Stadt",5525,"500<","25-100",8409.53923628374,930,767.565313617629,218.754510608952,0.531056735681635,12.6500049778619,37,107,491,402,402,107,37,491,44,402,0,864.5,NA,154,75.5,0.000253395987362276,0.000343207223389412,0.00128943274581816,0.0015749041746187,0.000118679133321572,0.0015749041746187,0.000343207223389412,0.000141131942328356,0.000118679133321572,25.3395987362276,34.3207223389412,128.943274581816,157.49041746187,14.1131942328356,11.8679133321572,157.49041746187,34.3207223389412,14.1131942328356,11.8679133321572,128.943274581816,NA
"588","Klingenthal _ 1983","Klingenthal",1983,35428,16701487,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1418,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1983","Karl-Marx-Stadt",1983,1903,882.4,1020.5,972.7,6,5.8,189,22447,87,2621,904,"Karl-Marx-Stadt",NA,NA,NA,63359.4896691882,870,7398.10319521283,2551.65405893643,0.536258539148713,10.4752577469295,NA,NA,NA,NA,183.25,47.3333333333333,9,196.25,3,183.25,0,864.5,NA,154,75.5,NA,NA,NA,NA,NA,0.0055394038613526,0.00133604305445787,8.46787851416958e-05,0.000254036355425087,NA,NA,NA,NA,NA,NA,553.94038613526,133.604305445787,8.46787851416958,25.4036355425087,517.246245907192,NA
"589","Klingenthal _ 1984","Klingenthal",1984,35191,16659957,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1418,5,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1984","Karl-Marx-Stadt",1984,1889.1,877.3,1011.7,971.5,6,5.9,196,25058,87,2589,911,"Karl-Marx-Stadt",NA,NA,NA,71205.7060043761,870,7356.99468614134,2588.73007303004,0.535546027208724,10.4685456470758,NA,NA,NA,NA,183.25,47.3333333333333,9,196.25,3,183.25,0,864.5,NA,154,75.5,0.000142081782273877,NA,NA,NA,NA,0.00557670995424967,0.0013450408721927,8.52490693643261e-05,0.000255747208092978,14.2081782273877,NA,NA,NA,NA,NA,557.670995424967,134.50408721927,8.52490693643261,25.5747208092978,520.729732033759,-0.668962402619397
"590","Klingenthal _ 1985","Klingenthal",1985,34846,16640059,NA,NA,"31/12/85",187,4,6,4,201,NA,NA,NA,NA,1985,1418,0,10,52,0,NA,NA,0,NA,796,780,"",NA,4,"4",0,170,154,2260,75,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1985","Karl-Marx-Stadt",1985,1875.9,873,1002.9,970.3,5.9,5.9,203,25671,87,2529,870,"Karl-Marx-Stadt",914,NA,NA,73669.8616770935,870,7257.64793663548,2496.69976467887,0.534623380777227,10.4586936319829,10,52,201,187,187,52,10,201,4,187,0,780,7,154,75,0,0.00149228031911841,0.00536646960913735,0.00576823738736153,0.000286976984445847,0.00576823738736153,0.00149228031911841,0.000114790793778339,0.000286976984445847,0,149.228031911841,536.646960913735,576.823738736153,11.4790793778339,28.6976984445847,576.823738736153,149.228031911841,11.4790793778339,28.6976984445847,536.646960913735,-0.98036429768975
"591","Klingenthal _ 1986","Klingenthal",1986,34701,16639877,NA,NA,"31/12/86",192,4,8,3,207,NA,NA,NA,NA,1986,1418,1,NA,NA,0,NA,0,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",1014,"2.5-25","2.5-25",76574.1621278926,950,7348.49139794242,2391.86190599695,0.533461930021969,10.4545237839635,NA,NA,207,192,192,47.3333333333333,9,207,4,192,0,949,NA,154,76,2.88176133252644e-05,NA,0.00553298175845077,0.00596524595832973,NA,0.00596524595832973,0.00136403369739585,0.000115270453301058,0.00025935851992738,2.88176133252644,NA,553.298175845076,596.524595832973,11.5270453301058,NA,596.524595832973,136.403369739585,11.5270453301058,25.935851992738,553.298175845076,-0.416116627446479
"592","Klingenthal _ 1987","Klingenthal",1987,34790,16661423,NA,NA,"31/12/87",182,3,8,2,195,NA,NA,NA,NA,1987,1418,2,9,49,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",624,NA,NA,76131.0721471687,940,7263.5814889336,2356.99913768324,0.532388772607739,10.457085268146,9,49,195,182,182,49,9,195,3,182,0,864.5,NA,154,75.5,5.74877838459327e-05,0.00140845070422535,0.00523138832997988,0.00560505892497844,0.000258695027306697,0.00560505892497844,0.00140845070422535,8.62316757688991e-05,0.000258695027306697,5.74877838459327,140.845070422535,523.138832997988,560.505892497844,8.62316757688991,25.8695027306697,560.505892497844,140.845070422535,8.62316757688991,25.8695027306697,523.138832997988,0.256476758594853
"593","Klingenthal _ 1988","Klingenthal",1988,34608,16674632,NA,NA,"31/12/88",172,1,7,2,182,NA,NA,NA,NA,1988,1418,5,8,41,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,3,0,21.7844328355,0,0,1,248.359786445,FALSE,1,117,-0.0500919496061263,"Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,1859.5,872,987.5,966.3,5.9,6,225,26218,93,2393,682,"Karl-Marx-Stadt",652,"2.5-25","2.5-25",75757.0503929727,930,6914.58622283865,1970.64262598243,0.531056735681635,10.4518401481928,8,41,182,172,172,41,8,182,1,172,0,864.5,NA,154,75.5,0.000144475265834489,0.00118469717984281,0.00496994914470643,0.0052588996763754,0.000231160425335183,0.0052588996763754,0.00118469717984281,2.88950531668978e-05,0.000231160425335183,14.4475265834489,118.469717984281,496.994914470643,525.88996763754,2.88950531668978,23.1160425335183,525.88996763754,118.469717984281,2.88950531668978,23.1160425335183,496.994914470643,NA
"594","Klötze _ 1983","Klötze",1983,29853,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,709,NA,NA,23,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1983","Magdeburg",1983,1259,594.7,664.3,643,7.4,15.1,198,15661,108,1799,629,"Magdeburg",NA,NA,NA,52460.3892406123,1080,6026.19502227582,2106.99092218537,0.527640984908658,10.3040406162833,NA,23,NA,NA,NA,23,NA,NA,NA,NA,NA,619,NA,86,44,NA,0.000770441831641711,NA,NA,NA,NA,0.000770441831641711,NA,NA,NA,77.0441831641711,NA,NA,NA,NA,NA,77.0441831641711,NA,NA,NA,NA
"595","Klötze _ 1984","Klötze",1984,29692,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,709,3,3,26,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1984","Magdeburg",1984,1254.7,593.7,661.3,647.2,7.3,15.3,207,15765,108,1737,581,"Magdeburg",1312,"2.5-25","<2.5",53095.1097938839,1080,5850.06062238987,1956.75602855988,0.52705826093887,10.2986329282374,NA,26,NA,NA,NA,26,NA,NA,NA,NA,NA,619,NA,86,44,0.000101037316448875,0.000875656742556918,NA,NA,NA,NA,0.000875656742556918,NA,NA,10.1037316448875,87.5656742556918,NA,NA,NA,NA,NA,87.5656742556918,NA,NA,NA,-0.539309282149198
"596","Klötze _ 1985","Klötze",1985,29580,16640059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,709,2,4,24,0,NA,NA,0,NA,641,591,"",NA,6,"4",0,137,86,524,45,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1985","Magdeburg",1985,1252.1,593.7,658.7,649.7,7.3,15.4,216,15557,106,1736,537,"Magdeburg",1311,NA,NA,52592.9682217715,1060,5868.83029073698,1815.41582150101,0.526076191997444,10.2948537362648,NA,24,NA,NA,NA,24,NA,NA,NA,NA,NA,591,7,86,45,6.76132521974307e-05,0.000811359026369168,NA,NA,NA,NA,0.000811359026369168,NA,NA,6.76132521974307,81.1359026369168,NA,NA,NA,NA,NA,81.1359026369168,NA,NA,NA,-0.377205981409134
"597","Klötze _ 1986","Klötze",1986,29386,16639877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,709,0,2,22,0,NA,NA,0,860,689,647,"349488",4321,NA,NA,NA,NA,NA,NA,43,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1986","Magdeburg",1986,1249.6,594.1,655.5,649.7,7.3,15.4,223,16300,106,1782,529,"Magdeburg",1930,"2.5-25","<2.5",55468.5904852651,1060,6064.11216225413,1800.17695501259,0.524567861715749,10.2882736494359,NA,22,NA,NA,NA,22,NA,NA,NA,NA,NA,647,NA,86,43,0,0.00074865582250051,NA,NA,NA,NA,0.00074865582250051,NA,NA,0,74.865582250051,NA,NA,NA,NA,NA,74.865582250051,NA,NA,NA,-0.655848546315078
"598","Klötze _ 1987","Klötze",1987,29290,16661423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,709,4,0,23,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1987","Magdeburg",1987,1249.4,595.5,653.9,651.9,7.3,15.3,227,17705,105,1828,585,"Magdeburg",1361,NA,NA,60447.2516217139,1050,6241.03789689314,1997.26869238648,0.523371218184729,10.2850014398218,NA,23,NA,NA,NA,23,NA,NA,NA,NA,NA,619,NA,86,44,0.000136565380675999,0.000785250938886992,NA,NA,NA,NA,0.000785250938886992,NA,NA,13.6565380675999,78.5250938886992,NA,NA,NA,NA,NA,78.5250938886992,NA,NA,NA,-0.326686177091132
"599","Klötze _ 1988","Klötze",1988,29094,16674632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,709,2,3,23,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,2,0,6.37330129095,1,0,1,159.154539422,FALSE,1,21,-0.0326506184333023,"Magdeburg _ 1988","Magdeburg",1988,1249.5,597.7,651.8,654.5,7.3,15.2,232,19680,105,1909,573,"Magdeburg",1384,"2.5-25","2.5-25",67642.8129511239,1050,6561.4903416512,1969.47824293669,0.521648659463785,10.2782872463334,NA,23,NA,NA,NA,23,NA,NA,NA,NA,NA,619,NA,86,44,6.87426960885406e-05,0.000790541005018217,NA,NA,NA,NA,0.000790541005018217,NA,NA,6.87426960885406,79.0541005018217,NA,NA,NA,NA,NA,79.0541005018217,NA,NA,NA,NA
"600","Königs Wusterhausen _ 1983","Königs Wusterhausen",1983,88273,16701487,"Potsdam","Königs Wusterhausen","31/12/83",393,7,6,2,408,NA,31,12,NA,1983,407,NA,8,53,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1983","Potsdam",1983,1121.9,533.8,588.1,530.9,7.6,16.2,204,11106,117,1003,300,"Potsdam",NA,NA,NA,12581.4235383413,1170,1136.24777678339,339.85476872883,0.524200017826901,11.3881895640687,8,53,408,393,393,53,8,408,7,393,1.5,661.5,NA,100,34.5,NA,0.000600410091420933,0.00445209747034767,0.00462202485471209,9.0627938327688e-05,0.00462202485471209,0.000600410091420933,7.9299446036727e-05,9.0627938327688e-05,NA,60.0410091420933,445.209747034767,462.202485471209,7.9299446036727,9.0627938327688,462.202485471209,60.0410091420933,7.9299446036727,9.0627938327688,445.209747034767,NA
"601","Königs Wusterhausen _ 1984","Königs Wusterhausen",1984,88040,16659957,"Potsdam","Königs Wusterhausen","31/12/84",351,7,4,1,363,1984,31,12,"Kreis",1984,407,5,8,36,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1984","Potsdam",1984,1121.5,534.9,586.6,538.2,7.5,16.2,213,11411,118,920,104,"Potsdam",1832,"2.5-25","2.5-25",12961.1540208996,1180,1044.97955474784,118.128123580191,0.523049487293803,11.3855465356404,8,36,363,351,351,36,8,363,7,351,1.5,661.5,NA,100,34.5,5.6792367105861e-05,0.000408905043162199,0.00398682417083144,0.00412312585188551,9.08677873693776e-05,0.00412312585188551,0.000408905043162199,7.95093139482054e-05,9.08677873693776e-05,5.6792367105861,40.8905043162199,398.682417083144,412.312585188551,7.95093139482054,9.08677873693776,412.312585188551,40.8905043162199,7.95093139482054,9.08677873693776,398.682417083144,-0.263953870379391
"602","Königs Wusterhausen _ 1985","Königs Wusterhausen",1985,87575,16640059,"Potsdam","Königs Wusterhausen","31/12/85",330,8,4,0,342,1985,31,12,"Kreis",1985,407,16,5,37,0,0,1,0,NA,842,785,"",NA,0,"0",0,167,100,538,35,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1985","Potsdam",1985,1121.1,536.1,585,542.5,7.4,16.3,221,10938,117,965,296,"Potsdam",1703,NA,NA,12489.8658292892,1170,1101.91264630317,337.996003425635,0.521808937650522,11.3802508480657,5,37,342,330,330,37,5,342,8,330,1,785,2,100,35,0.000182700542392235,0.000422495004282044,0.00376819868683985,0.00390522409363403,5.70939194975735e-05,0.00390522409363403,0.000422495004282044,9.13502711961176e-05,5.70939194975735e-05,18.2700542392235,42.2495004282044,376.819868683985,390.522409363403,9.13502711961176,5.70939194975735,390.522409363403,42.2495004282044,9.13502711961176,5.70939194975735,376.819868683985,-0.528169014084507
"603","Königs Wusterhausen _ 1986","Königs Wusterhausen",1986,87498,16639877,"Potsdam","Königs Wusterhausen","31/12/86",334,10,5,0,349,1986,31,12,"Kreis",1986,407,6,6,38,0,1,1,0,839,599,538,"122000",7774,NA,NA,NA,NA,NA,NA,34,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1986","Potsdam",1986,1121.6,538.3,583.4,545.5,7.3,16.4,225,10976,114,1037,302,"Potsdam",2003,"2.5-25","2.5-25",12544.2867265537,1140,1185.16994674164,345.150746302773,0.520149786019972,11.3793712149416,6,38,349,334,334,38,6,349,10,334,1,538,NA,100,34,6.85729959541932e-05,0.000434295641043224,0.00381723010811676,0.00398866259800224,6.85729959541932e-05,0.00398866259800224,0.000434295641043224,0.000114288326590322,6.85729959541932e-05,6.85729959541932,43.4295641043224,381.723010811676,398.866259800224,11.4288326590322,6.85729959541932,398.866259800224,43.4295641043224,11.4288326590322,6.85729959541932,381.723010811676,-0.0879246360262632
"604","Königs Wusterhausen _ 1987","Königs Wusterhausen",1987,87424,16661423,"Potsdam","Königs Wusterhausen","31/12/87",327,10,6,0,343,1987,31,12,"Kreis",1987,407,13,9,52,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1987","Potsdam",1987,1122.8,539.6,583.2,547.7,7.2,16.4,233,11051,113,1036,319,"Potsdam",1886,NA,NA,12640.6936310395,1130,1185.02928257687,364.888360175695,0.519415746348415,11.3785251234904,9,52,343,327,327,52,9,343,10,327,1,661.5,NA,100,34.5,0.000148700585651537,0.000594802342606149,0.00374039165446559,0.00392340775988287,0.000102946559297218,0.00392340775988287,0.000594802342606149,0.000114385065885798,0.000102946559297218,14.8700585651537,59.4802342606149,374.039165446559,392.340775988287,11.4385065885798,10.2946559297218,392.340775988287,59.4802342606149,11.4385065885798,10.2946559297218,374.039165446559,-0.0845733616768383
"605","Königs Wusterhausen _ 1988","Königs Wusterhausen",1988,87122,16674632,"Potsdam","Königs Wusterhausen","31/12/88",307,10,6,0,323,1988,31,12,"Kreis",1988,407,14,NA,49,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,4,0,166.854106801,4,0,1,37.3433812682,FALSE,1,326,0.0124108118158366,"Potsdam _ 1988","Potsdam",1988,1123.8,542.1,581.7,549.9,7.2,16.4,237,11623,112,996,316,"Potsdam",1747,"2.5-25","2.5-25",13341.0619590918,1120,1143.22444388329,362.709763320401,0.517618793379605,11.3750647141845,NA,49,323,307,307,49,7.2,323,10,307,3,661.5,NA,100,34.5,0.000160694198939418,0.000562429696287964,0.0035237942196001,0.00370744473267372,NA,0.00370744473267372,0.000562429696287964,0.000114781570671013,8.26427308831294e-05,16.0694198939418,56.2429696287964,352.37942196001,370.744473267372,11.4781570671013,NA,370.744473267372,56.2429696287964,11.4781570671013,8.26427308831294,352.37942196001,NA
"606","Köthen _ 1983","Köthen",1983,81228,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,809,NA,11,39,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,4,0,78.7425290573,4,0,1,128.306216937,FALSE,1,115,-0.0504725396595786,"Halle _ 1983","Halle ",1983,1810,854.2,955.8,925,6.2,9.5,184,19400,98,3440,1233,"Halle ",NA,NA,NA,23883.3899640518,980,4234.99285960506,1517.9494755503,0.528066298342541,11.3050152942966,11,39,NA,NA,201,39,11,221,2,201,0,418,NA,156,46,NA,0.000480130004431969,NA,NA,0.000135421283301325,0.00272073669178116,0.000480130004431969,2.46220515093318e-05,0.000135421283301325,NA,48.0130004431969,NA,NA,NA,13.5421283301325,272.073669178116,48.0130004431969,2.46220515093318,13.5421283301325,247.451617668784,NA
"607","Köthen _ 1984","Köthen",1984,80551,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,809,4,12,50,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,4,0,78.7425290573,4,0,1,128.306216937,FALSE,1,115,-0.0504725396595786,"Halle _ 1984","Halle ",1984,1800.8,850.7,950.1,927.2,6.2,9.6,190,21290,96,3497,1068,"Halle ",NA,NA,NA,26430.4602053357,960,4341.34895904458,1325.86808357438,0.527598844957797,11.2966458031773,12,50,NA,NA,201,50,12,221,2,201,1,418,NA,156,46,4.96579806582165e-05,0.000620724758227707,NA,NA,0.00014897394197465,0.00274360343136646,0.000620724758227707,2.48289903291083e-05,0.00014897394197465,4.96579806582165,62.0724758227707,NA,NA,NA,14.897394197465,274.360343136646,62.0724758227707,2.48289903291083,14.897394197465,249.531352807538,-0.83345644359088
"608","Köthen _ 1985","Köthen",1985,80161,16640059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,809,4,NA,NA,0,1,2,0,NA,434,416,"",NA,4,"4",0,213,156,453,47,480,4,0,78.7425290573,4,0,1,128.306216937,FALSE,1,115,-0.0504725396595786,"Halle _ 1985","Halle ",1985,1790.8,846.8,944.1,929,6.1,9.7,194,21385,96,3422,1086,"Halle ",1610,NA,NA,26677.5614076671,960,4268.90882099774,1354.77351829443,0.527194549921823,11.2917923912908,NA,NA,NA,NA,201,43.25,12.75,221,2,201,2,416,7,156,47,4.98995771010841e-05,NA,NA,NA,NA,0.00275695163483489,0.000539539177405472,2.4949788550542e-05,0.000159054902009705,4.98995771010841,NA,NA,NA,NA,NA,275.695163483489,53.9539177405471,2.4949788550542,15.9054902009705,250.745374932947,-0.484165311417611
